448,192,332087,1,0,0:0:0:0:
320,192,332130,1,0,0:0:0:0:
64,192,332174,1,0,0:0:0:0:
192,192,332217,1,0,0:0:0:0:
320,192,332261,1,0,0:0:0:0:
448,192,332304,1,0,0:0:0:0:
64,192,332348,1,0,0:0:0:0:
192,192,332391,1,0,0:0:0:0:
320,192,332435,1,0,0:0:0:0:
448,192,332435,1,0,0:0:0:0:
64,192,332478,1,0,0:0:0:0:
192,192,332522,1,0,0:0:0:0:
448,192,332565,1,0,0:0:0:0:
64,192,332609,1,0,0:0:0:0:
320,192,332652,1,0,0:0:0:0:
192,192,332696,1,0,0:0:0:0:
64,192,332739,1,0,0:0:0:0:
320,192,332783,1,0,0:0:0:0:
192,192,332826,1,0,0:0:0:0:
448,192,332869,1,0,0:0:0:0:
320,192,332913,1,0,0:0:0:0:
64,192,332956,1,0,0:0:0:0:
192,192,332956,1,0,0:0:0:0:
448,192,333000,1,0,0:0:0:0:
320,192,333043,1,0,0:0:0:0:
192,192,333087,1,0,0:0:0:0:
448,192,333130,1,0,0:0:0:0:
64,192,333174,1,0,0:0:0:0:
192,192,333217,1,0,0:0:0:0:
320,192,333261,1,0,0:0:0:0:
64,192,333304,1,0,0:0:0:0:
448,192,333348,1,0,0:0:0:0:
192,192,333391,1,0,0:0:0:0:
64,192,333435,1,0,0:0:0:0:
448,192,333478,1,0,0:0:0:0:
320,192,333478,1,0,0:0:0:0:
192,192,333522,1,0,0:0:0:0:
64,192,333565,1,0,0:0:0:0:
448,192,333609,1,0,0:0:0:0:
192,192,333652,1,0,0:0:0:0:
64,192,333696,1,0,0:0:0:0:
320,192,333739,1,0,0:0:0:0:
448,192,333783,1,0,0:0:0:0:
64,192,333826,1,0,0:0:0:0:
320,192,333869,1,0,0:0:0:0:
192,192,333913,1,0,0:0:0:0:
448,192,333956,1,0,0:0:0:0:
320,192,334000,1,0,0:0:0:0:
64,192,334000,1,0,0:0:0:0:
192,192,334043,1,0,0:0:0:0:
448,192,334087,1,0,0:0:0:0:
320,192,334130,1,0,0:0:0:0:
64,192,334174,1,0,0:0:0:0:
448,192,334217,1,0,0:0:0:0:
192,192,334261,1,0,0:0:0:0:
320,192,334304,1,0,0:0:0:0:
64,192,334348,1,0,0:0:0:0:
448,192,334391,1,0,0:0:0:0:
192,192,334435,1,0,0:0:0:0:
320,192,334478,1,0,0:0:0:0:
64,192,334522,1,0,0:0:0:0:
448,192,334522,1,0,0:0:0:0:
192,192,334565,1,0,0:0:0:0:
320,192,334609,1,0,0:0:0:0:
64,192,334652,1,0,0:0:0:0:
192,192,334696,1,0,0:0:0:0:
448,192,334739,1,0,0:0:0:0:
64,192,334783,1,0,0:0:0:0:
320,192,334826,1,0,0:0:0:0:
448,192,334869,1,0,0:0:0:0:
192,192,334913,1,0,0:0:0:0:
320,192,334956,1,0,0:0:0:0:
448,192,335000,1,0,0:0:0:0:
64,192,335043,1,0,0:0:0:0:
192,192,335043,1,0,0:0:0:0:
320,192,335087,1,0,0:0:0:0:
448,192,335130,1,0,0:0:0:0:
64,192,335174,1,0,0:0:0:0:
320,192,335217,1,0,0:0:0:0:
448,192,335261,1,0,0:0:0:0:
192,192,335304,1,0,0:0:0:0:
64,192,335348,1,0,0:0:0:0:
448,192,335391,1,0,0:0:0:0:
192,192,335435,1,0,0:0:0:0:
320,192,335478,1,0,0:0:0:0:
448,192,335522,1,0,0:0:0:0:
192,192,335565,1,0,0:0:0:0:
64,192,335565,1,0,0:0:0:0:
320,192,335609,1,0,0:0:0:0:
448,192,335652,1,0,0:0:0:0:
192,192,335696,1,0,0:0:0:0:
64,192,335739,1,0,0:0:0:0:
320,192,335783,1,0,0:0:0:0:
192,192,335826,1,0,0:0:0:0:
448,192,335869,1,0,0:0:0:0:
64,192,335913,1,0,0:0:0:0:
320,192,335956,1,0,0:0:0:0:
448,192,336000,1,0,0:0:0:0:
192,192,336043,1,0,0:0:0:0:
320,192,336087,1,0,0:0:0:0:
64,192,336087,1,0,0:0:0:0:
448,192,336130,1,0,0:0:0:0:
192,192,336174,1,0,0:0:0:0:
64,192,336217,1,0,0:0:0:0:
448,192,336261,1,0,0:0:0:0:
320,192,336304,1,0,0:0:0:0:
64,192,336348,1,0,0:0:0:0:
192,192,336391,1,0,0:0:0:0:
320,192,336435,1,0,0:0:0:0:
448,192,336478,1,0,0:0:0:0:
192,192,336522,1,0,0:0:0:0:
64,192,336565,1,0,0:0:0:0:
320,192,336609,1,0,0:0:0:0:
448,192,336609,1,0,0:0:0:0:
192,192,336652,1,0,0:0:0:0:
64,192,336696,1,0,0:0:0:0:
448,192,336739,1,0,0:0:0:0:
192,192,336783,1,0,0:0:0:0:
64,192,336826,1,0,0:0:0:0:
320,192,336869,1,0,0:0:0:0:
192,192,336913,1,0,0:0:0:0:
64,192,336956,1,0,0:0:0:0:
320,192,337000,1,0,0:0:0:0:
192,192,337043,1,0,0:0:0:0:
64,192,337087,1,0,0:0:0:0:
320,192,337130,1,0,0:0:0:0:
448,192,337130,1,0,0:0:0:0:
192,192,337174,1,0,0:0:0:0:
64,192,337217,1,0,0:0:0:0:
320,192,337261,1,0,0:0:0:0:
192,192,337304,1,0,0:0:0:0:
64,192,337348,1,0,0:0:0:0:
320,192,337391,1,0,0:0:0:0:
448,192,337435,1,0,0:0:0:0:
192,192,337478,1,0,0:0:0:0:
64,192,337522,1,0,0:0:0:0:
448,192,337565,1,0,0:0:0:0:
320,192,337609,1,0,0:0:0:0:
192,192,337652,1,0,0:0:0:0:
64,192,337652,1,0,0:0:0:0:
448,192,337696,1,0,0:0:0:0:
320,192,337739,1,0,0:0:0:0:
64,192,337783,1,0,0:0:0:0:
192,192,337826,1,0,0:0:0:0:
320,192,337869,1,0,0:0:0:0:
64,192,337913,1,0,0:0:0:0:
448,192,337956,1,0,0:0:0:0:
320,192,338000,1,0,0:0:0:0:
192,192,338043,1,0,0:0:0:0:
448,192,338087,1,0,0:0:0:0:
64,192,338130,1,0,0:0:0:0:
192,192,338174,1,0,0:0:0:0:
320,192,338174,1,0,0:0:0:0:
448,192,338217,1,0,0:0:0:0:
64,192,338261,1,0,0:0:0:0:
320,192,338304,1,0,0:0:0:0:
448,192,338348,1,0,0:0:0:0:
64,192,338391,1,0,0:0:0:0:
192,192,338435,1,0,0:0:0:0:
320,192,338478,1,0,0:0:0:0:
64,192,338522,1,0,0:0:0:0:
448,192,338565,1,0,0:0:0:0:
192,192,338609,1,0,0:0:0:0:
64,192,338652,1,0,0:0:0:0:
448,192,338696,1,0,0:0:0:0:
320,192,338696,1,0,0:0:0:0:
192,192,338739,1,0,0:0:0:0:
64,192,338783,1,0,0:0:0:0:
320,192,338826,1,0,0:0:0:0:
192,192,338869,1,0,0:0:0:0:
448,192,338913,1,0,0:0:0:0:
320,192,338956,1,0,0:0:0:0:
64,192,339000,1,0,0:0:0:0:
192,192,339043,1,0,0:0:0:0:
320,192,339087,1,0,0:0:0:0:
448,192,339130,1,0,0:0:0:0:
192,192,339174,1,0,0:0:0:0:
320,192,339217,1,0,0:0:0:0:
64,192,339217,1,0,0:0:0:0:
448,192,339261,1,0,0:0:0:0:
192,192,339304,1,0,0:0:0:0:
64,192,339348,1,0,0:0:0:0:
448,192,339391,1,0,0:0:0:0:
320,192,339435,1,0,0:0:0:0:
64,192,339478,1,0,0:0:0:0:
192,192,339522,1,0,0:0:0:0:
320,192,339565,1,0,0:0:0:0:
64,192,339609,1,0,0:0:0:0:
192,192,339652,1,0,0:0:0:0:
320,192,339696,1,0,0:0:0:0:
448,192,339739,1,0,0:0:0:0:
64,192,339739,1,0,0:0:0:0:
192,192,339783,1,0,0:0:0:0:
320,192,339826,1,0,0:0:0:0:
448,192,339869,1,0,0:0:0:0:
64,192,339913,1,0,0:0:0:0:
320,192,339956,1,0,0:0:0:0:
448,192,340000,1,0,0:0:0:0:
192,192,340043,1,0,0:0:0:0:
64,192,340087,1,0,0:0:0:0:
448,192,340130,1,0,0:0:0:0:
320,192,340174,1,0,0:0:0:0:
192,192,340217,1,0,0:0:0:0:
64,192,340261,1,0,0:0:0:0:
448,192,340261,1,0,0:0:0:0:
320,192,340304,1,0,0:0:0:0:
192,192,340348,1,0,0:0:0:0:
64,192,340391,1,0,0:0:0:0:
320,192,340435,1,0,0:0:0:0:
192,192,340478,1,0,0:0:0:0:
64,192,340522,1,0,0:0:0:0:
320,192,340565,1,0,0:0:0:0:
192,192,340609,1,0,0:0:0:0:
64,192,340652,1,0,0:0:0:0:
448,192,340696,1,0,0:0:0:0:
192,192,340739,1,0,0:0:0:0:
320,192,340783,1,0,0:0:0:0:
64,192,340783,1,0,0:0:0:0:
448,192,340826,1,0,0:0:0:0:
192,192,340869,1,0,0:0:0:0:
64,192,340913,1,0,0:0:0:0:
320,192,340956,1,0,0:0:0:0:
192,192,341000,1,0,0:0:0:0:
64,192,341043,1,0,0:0:0:0:
448,192,341087,1,0,0:0:0:0:
320,192,341130,1,0,0:0:0:0:
64,192,341174,1,0,0:0:0:0:
192,192,341217,1,0,0:0:0:0:
448,192,341261,1,0,0:0:0:0:
64,192,341304,1,0,0:0:0:0:
320,192,341304,1,0,0:0:0:0:
192,192,341348,1,0,0:0:0:0:
448,192,341391,1,0,0:0:0:0:
64,192,341435,1,0,0:0:0:0:
192,192,341478,1,0,0:0:0:0:
320,192,341522,1,0,0:0:0:0:
64,192,341565,1,0,0:0:0:0:
192,192,341609,1,0,0:0:0:0:
448,192,341652,1,0,0:0:0:0:
64,192,341696,1,0,0:0:0:0:
192,192,341739,1,0,0:0:0:0:
448,192,341783,1,0,0:0:0:0:
64,192,341826,1,0,0:0:0:0:
320,192,341826,1,0,0:0:0:0:
192,192,341869,1,0,0:0:0:0:
448,192,341913,1,0,0:0:0:0:
64,192,341956,1,0,0:0:0:0:
192,192,342000,1,0,0:0:0:0:
320,192,342043,1,0,0:0:0:0:
448,192,342087,1,0,0:0:0:0:
64,192,342130,1,0,0:0:0:0:
192,192,342174,1,0,0:0:0:0:
448,192,342217,1,0,0:0:0:0:
64,192,342261,1,0,0:0:0:0:
192,192,342304,1,0,0:0:0:0:
448,192,342348,1,0,0:0:0:0:
320,192,342348,1,0,0:0:0:0:
64,192,342391,1,0,0:0:0:0:
192,192,342435,1,0,0:0:0:0:
448,192,342478,1,0,0:0:0:0:
320,192,342522,1,0,0:0:0:0:
192,192,342565,1,0,0:0:0:0:
448,192,342609,1,0,0:0:0:0:
64,192,342652,1,0,0:0:0:0:
192,192,342696,1,0,0:0:0:0:
320,192,342739,1,0,0:0:0:0:
64,192,342783,1,0,0:0:0:0:
192,192,342826,1,0,0:0:0:0:
320,192,342869,1,0,0:0:0:0:
448,192,342869,1,0,0:0:0:0:
64,192,342913,1,0,0:0:0:0:
192,192,342956,1,0,0:0:0:0:
448,192,343000,1,0,0:0:0:0:
320,192,343043,1,0,0:0:0:0:
192,192,343087,1,0,0:0:0:0:
64,192,343130,1,0,0:0:0:0:
448,192,343174,1,0,0:0:0:0:
320,192,343217,1,0,0:0:0:0:
192,192,343261,1,0,0:0:0:0:
448,192,343304,1,0,0:0:0:0:
64,192,343348,1,0,0:0:0:0:
320,192,343391,1,0,0:0:0:0:
192,192,343391,1,0,0:0:0:0:
448,192,343435,1,0,0:0:0:0:
64,192,343478,1,0,0:0:0:0:
320,192,343522,1,0,0:0:0:0:
192,192,343565,1,0,0:0:0:0:
448,192,343609,1,0,0:0:0:0:
320,192,343652,1,0,0:0:0:0:
64,192,343696,1,0,0:0:0:0:
448,192,343739,1,0,0:0:0:0:
192,192,343783,1,0,0:0:0:0:
320,192,343826,1,0,0:0:0:0:
448,192,343869,1,0,0:0:0:0:
64,192,343913,1,0,0:0:0:0:
192,192,343913,1,0,0:0:0:0:
320,192,343956,1,0,0:0:0:0:
448,192,344000,1,0,0:0:0:0:
64,192,344043,1,0,0:0:0:0:
320,192,344087,1,0,0:0:0:0:
192,192,344130,1,0,0:0:0:0:
448,192,344174,1,0,0:0:0:0:
320,192,344217,1,0,0:0:0:0:
192,192,344261,1,0,0:0:0:0:
448,192,344304,1,0,0:0:0:0:
64,192,344348,1,0,0:0:0:0:
320,192,344391,1,0,0:0:0:0:
192,192,344435,1,0,0:0:0:0:
448,192,344435,1,0,0:0:0:0:
64,192,344478,1,0,0:0:0:0:
320,192,344522,1,0,0:0:0:0:
192,192,344565,1,0,0:0:0:0:
448,192,344609,1,0,0:0:0:0:
64,192,344652,1,0,0:0:0:0:
320,192,344696,1,0,0:0:0:0:
448,192,344739,1,0,0:0:0:0:
192,192,344783,1,0,0:0:0:0:
320,192,344826,1,0,0:0:0:0:
